competition_name,season_name,competition_short,tournament_id,match_id,team,player,position,position_id,from,to,jersey_number,starter,position_x,position_y
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Formose Mendy,,,,,2,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Mory Diaw,,,,,23,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Nicolas Jackson,Center Forward,23.0,87:00,,7,False,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Pape Matar Sarr,Right Center Midfield,13.0,00:00,70:43,17,True,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Iliman Ndiaye,Right Midfield,12.0,72:23,,13,False,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,,,,,9,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Abdoulaye Niakhate Ndiaye,,,,,27,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Senegal,Lamine Camara,,,,,25,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Mouctar Diakhaby,,,,,5,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Issiaga Sylla,Left Back,6.0,00:00,,3,True,28.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,José Kanté Martínez,,,,,24,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Amadou Diawara,Right Defensive Midfield,9.0,00:00,,6,True,45.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Mohamed Bayo,Left Center Forward,24.0,62:43,63:13,11,False,100.0,32.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Naby Deco Keïta,Right Center Forward,22.0,00:00,62:46,8,True,100.0,48.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Serhou Guirassy,Left Center Forward,24.0,00:00,62:43,9,True,100.0,32.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Mohamed Aly Camara,Left Center Back,5.0,00:00,09:58,13,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Aly Keita,,,,,1,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Mory Konaté,,,,,20,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Moriba Kourouma Kourouma,Left Defensive Midfield,11.0,00:00,72:23,10,True,45.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Aguibou Camara,Right Midfield,12.0,00:00,54:11,18,True,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Saidou Sow,Right Center Back,3.0,00:00,,4,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Morgan Guilavogui,Right Center Forward,22.0,62:46,63:13,7,False,100.0,48.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Moussa Camara,,,,,16,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Antoine Conte,Right Back,2.0,00:00,63:04,2,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Sekou Oumar Sylla,,,,,21,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Seydouba Cisse,Left Defensive Midfield,11.0,72:23,,15,False,45.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Ibrahim Diakité,Right Back,2.0,63:04,,12,False,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Ibrahim Kone,Goalkeeper,1.0,00:00,,22,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Karim Cissé,Left Wing,21.0,77:50,77:52,14,False,88.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920412,Guinea,Facinet Conte,Left Midfield,16.0,00:00,63:13,25,True,62.0,14.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Guessouma Fofana,Left Center Midfield,15.0,70:23,70:23,6,False,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,El-Hadji Ba,,,,,7,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Aboubakar Kamara,Center Forward,23.0,81:03,,27,False,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Yacoub Aly Abeid,,,,,3,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Aboubakary Koita,Center Attacking Midfield,19.0,00:00,70:23,19,True,78.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Babacar Niasse,Goalkeeper,1.0,00:00,,16,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Pape Ibnou Bâ,Left Midfield,16.0,81:20,87:08,25,False,62.0,14.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Souleymane Anne,Center Forward,23.0,00:00,70:23,11,True,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Souleymane Doukara,,,,,15,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Mohamed Dellahi Yali,Right Center Back,3.0,00:00,64:59,14,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Bakary N'Diaye,,,,,24,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Namori Diaw,,,,,1,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Hemeya Tanjy,,,,,9,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Idrissa Thiam,Left Wing,21.0,00:00,70:23,10,True,88.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,El Hacen Houeibib,Right Center Back,3.0,67:02,,21,False,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Bodda Mouhsine,Right Defensive Midfield,9.0,00:00,70:23,8,True,45.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Oumar Ngom,,,,,26,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Lamine Ba,Left Center Back,5.0,00:00,,5,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Ibrahima Keita,Right Back,2.0,00:00,,20,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Bakari Camara,Right Midfield,12.0,80:38,,12,False,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Omaré Gassama,Left Defensive Midfield,11.0,00:00,70:23,4,True,45.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Khadim Diaw,Left Back,6.0,00:00,,2,True,28.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Mauritania,Sidi Bouna Sidi Amar,Right Wing,17.0,00:00,09:15,23,True,88.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Islam Slimani,Center Attacking Midfield,19.0,68:41,69:06,13,False,78.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Riyad Mahrez,Right Wing,17.0,45:00,45:00,7,False,88.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Houssem Aouar,Left Center Midfield,15.0,00:00,45:00,11,True,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Raïs M'Bolhi Ouhab,,,,,23,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Aïssa Mandi,Right Center Back,3.0,00:00,,2,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Nabil Bentaleb,Right Defensive Midfield,9.0,61:26,,19,False,45.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Youcef Atal,Right Back,2.0,00:00,80:10,20,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Adam Ounas,Right Wing,17.0,00:00,45:00,12,True,88.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Rayan Aït Nouri,Left Back,6.0,00:00,03:22,15,True,28.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Sofiane Feghouli,,,,,10,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Hichem Boudaoui,Right Center Midfield,13.0,00:00,45:00,14,True,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Yasser Larouci,,,,,25,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Ramiz Larbi Zerrouki,Center Defensive Midfield,10.0,00:00,45:00,6,True,45.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Anthony Louis Mandréa,Goalkeeper,1.0,00:00,,16,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Ahmed Touba,,,,,5,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Moustapha Zeghba,,,,,1,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Mohamed Youcef Belaïli,Center Attacking Midfield,19.0,61:12,61:27,8,False,78.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Baghdad Bounedjah,Center Forward,23.0,00:00,69:06,9,True,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Mohamed El Amine Amoura,Left Wing,21.0,00:00,61:27,18,True,88.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Mohamed Amine Tougai,Left Center Back,5.0,00:00,,4,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Fares Chaïbi,,,,,17,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Kévin Daniel Van Den Kerkhof,Right Back,2.0,80:10,,3,False,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920415,Algeria,Zinéddine Belaïd,,,,,24,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Bassem Srarfi,Right Midfield,12.0,77:33,,19,False,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Oussama Haddadi,,,,,15,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Naïm Sliti,,,,,23,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Ellyes Joris Skhiri,Right Defensive Midfield,9.0,00:00,33:20,17,True,45.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Ali Maâloul,,,,,12,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Yassine Meriah,Right Center Back,3.0,00:00,,4,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Yan Valery,,,,,20,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Youssef Msakni,Right Center Forward,22.0,00:00,87:40,7,True,100.0,48.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Ali Abdi,Left Back,6.0,00:00,,2,True,28.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Montassar Omar Talbi,Left Center Back,5.0,00:00,,3,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Anis Ben Slimane,Left Center Forward,24.0,00:00,59:48,10,True,100.0,32.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Aïssa Bilal Laïdouni,Left Defensive Midfield,11.0,00:00,88:02,14,True,45.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Hamza Rafia,Right Midfield,12.0,00:00,77:33,8,True,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Sayfallah Ltaief,Left Midfield,16.0,69:54,,18,False,62.0,14.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Haythem Jouini,,,,,9,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Seifeddine Jaziri,Right Center Forward,22.0,87:40,88:02,24,False,100.0,48.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Mohamed Ali Ben Romdhane,Left Center Forward,24.0,87:40,88:02,5,False,100.0,32.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Aymen Dahmen,,,,,16,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Wajdi Kechrida,Right Back,2.0,00:00,,21,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Mohamed Elias Achouri,Left Midfield,16.0,00:00,69:54,27,True,62.0,14.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Bechir Ben Said,Goalkeeper,1.0,00:00,,22,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Mohamed Belhaj Mahmoud,,,,,25,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Tunisia,Hamza Jelassi,,,,,13,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Hamari Traoré,Right Back,2.0,00:00,,2,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Lassana Coulibaly,Right Center Midfield,13.0,00:00,22:26,11,True,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Fousseni Diabaté,Left Center Forward,24.0,68:45,69:07,19,False,100.0,32.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Yves Bissouma,Center Defensive Midfield,10.0,82:44,,10,False,45.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Adama Traoré,,,,,21,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Sikou Niakate,Left Center Back,5.0,00:00,,6,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Diadie Samassekou,Center Defensive Midfield,10.0,00:00,81:52,8,True,45.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Amadou Haïdara,Left Center Midfield,15.0,00:00,69:04,4,True,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Ibrahim Sissoko,Center Attacking Midfield,19.0,82:38,83:19,9,False,78.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Moussa Doumbia,,,,,7,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Mamadou Fofana,,,,,15,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Falaye Sacko,Left Back,6.0,00:00,,17,True,28.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Boubakar Kouyate,Right Center Back,3.0,00:00,,5,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Sekou Koita,Left Center Forward,24.0,00:00,68:45,20,True,100.0,32.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Amadou Dante,,,,,3,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Youssoufou Niakaté,Left Center Forward,24.0,82:30,83:19,18,False,100.0,32.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Aliou Dieng,,,,,23,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Djigui Diarra,Goalkeeper,1.0,00:00,,16,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Lassine Sinayoko,Right Center Forward,22.0,00:00,69:07,25,True,100.0,48.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Ismael Diarra Diawara,,,,,1,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Kamory Doumbia,Center Attacking Midfield,19.0,00:00,82:38,26,True,78.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Nene Dorgeles,Left Center Midfield,15.0,69:04,69:07,27,False,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920404,Mali,Aboubacar Doumbia,,,,,22,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Bassem Srarfi,Right Wing,17.0,91:12,,19,False,88.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Oussama Haddadi,,,,,15,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Naïm Sliti,,,,,23,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Ellyes Joris Skhiri,Center Defensive Midfield,10.0,00:00,45:07,17,True,45.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Ali Maâloul,Left Back,6.0,00:00,,12,True,28.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Yassine Meriah,Right Center Back,3.0,00:00,,4,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Mouez Hassen,,,,,1,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Yan Valery,,,,,20,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Youssef Msakni,Left Wing,21.0,00:00,45:07,7,True,88.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Ali Abdi,,,,,2,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Montassar Omar Talbi,Left Center Back,5.0,00:00,,3,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Anis Ben Slimane,Right Center Midfield,13.0,00:00,45:07,10,True,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Aïssa Bilal Laïdouni,Left Center Midfield,15.0,45:00,45:07,14,False,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Hamza Rafia,,,,,8,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Sayfallah Ltaief,Center Attacking Midfield,19.0,82:13,82:40,18,False,78.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Haythem Jouini,Center Forward,23.0,14:40,,9,False,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Mohamed Ali Ben Romdhane,Left Center Midfield,15.0,00:00,45:00,5,True,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Aymen Dahmen,,,,,16,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Wajdi Kechrida,Right Back,2.0,00:00,,21,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Taha Yassine Khenissi,Center Forward,23.0,00:00,13:05,11,True,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Mohamed Elias Achouri,Right Wing,17.0,00:00,41:41,27,True,88.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Bechir Ben Said,Goalkeeper,1.0,00:00,,22,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Tunisia,Alaa Ghram,,,,,26,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Ryan Nyambe,Right Back,2.0,00:00,,22,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Deon Hotto Kavendji,Left Midfield,16.0,00:00,65:08,7,True,62.0,14.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Riaan Hanamub,Left Back,6.0,00:00,,4,True,28.0,12.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Peter Shalulile,Center Forward,23.0,00:00,72:33,13,True,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Ananias Gebhardt,,,,,3,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Joslin Kamatuka,,,,,14,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Denzil Haoseb,,,,,2,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Ivan Kamberipa,,,,,20,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Marcel Papama,,,,,15,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Prins Menelik Tjiueza,Left Center Midfield,15.0,00:00,65:08,10,True,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Absalom Iimbondi,Right Midfield,12.0,00:00,65:08,11,True,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Lloyd Junior Kazapua,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Petrus Shitembi,Right Center Midfield,13.0,00:00,61:40,19,True,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Lubeni Haukongo,Left Center Back,5.0,00:00,,21,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Vetunuavi Charles Hambira,,,,,5,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Kamaijanda Ndisiro,,,,,16,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Aprocious Petrus,Center Defensive Midfield,10.0,00:00,65:08,18,True,45.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Wendell Rudath,,,,,17,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Edward Maova,,,,,23,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Kennedy Amutenya,Right Center Back,3.0,00:00,,12,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Ngero Kaanjuka Katua,Right Center Midfield,13.0,61:40,65:08,6,False,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Muzeu Bethuel,Center Attacking Midfield,19.0,72:30,72:33,9,False,78.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920393,Namibia,Uetuuru Kambato,,,,,8,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Sofiane Boufal,Right Center Midfield,13.0,80:00,81:51,17,False,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Romain Saïss,Left Center Back,5.0,00:00,,6,True,25.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Ayoub El Kaabi,Right Midfield,12.0,79:52,81:51,20,False,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Munir Mohand Mohamedi,,,,,12,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Sofyan Amrabat,Center Defensive Midfield,10.0,00:00,,4,True,45.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Hakim Ziyech,Right Midfield,12.0,00:00,79:52,7,True,62.0,66.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Amine Harit,Center Forward,23.0,81:49,81:51,10,False,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Achraf Hakimi Mouh,Right Back,2.0,00:00,,2,True,28.0,68.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Youssef En-Nesyri,Center Forward,23.0,00:00,81:49,19,True,105.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Yassine Bounou,Goalkeeper,1.0,00:00,,1,True,8.0,40.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Yunis Abdelhamid,,,,,13,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Tarik Tissoudali,,,,,9,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Nayef Aguerd,Right Center Back,3.0,00:00,,5,True,25.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Selim Amallah,Left Center Midfield,15.0,00:00,70:50,15,True,60.0,28.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Amine Adli,Left Midfield,16.0,70:45,81:51,21,False,62.0,14.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Ismael Saibari,,,,,11,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Azzedine Ounahi,Right Center Midfield,13.0,00:00,55:12,8,True,60.0,52.0
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Chadi Riad,,,,,26,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Amir Richardson,,,,,24,False,,
African Cup of Nations,2023,AFCON,AFCON_2023,3920394,Morocco,Oussama El Azzouzi,,,,,14,False,,
